Datetime,NET MW,ECO O/L FG TEMP,AH O/L FG TEMP,AH I/L PA TEMP,AH O/L PA TEMP,AH I/L SECAIR TEMP,AH O/L SECAIR TEMP,ECO O/L FG ANALR 1 PRB O2 DNSTY 1 VLU,ECO O/L FG ANALR 1 PRB O2 DNSTY 2 VLU,ECO O/L FG ANALR 2 PRB O2 DNSTY 1 VLU,ECO O/L FG ANALR 2 PRB O2 DNSTY 2 VLU,ECO O/L FG PRS,AH O/L FG PRS,PAF A O/L AIR PRS,PAF B O/L AIR PRS,HPA PRS SETP BIAS PV,FDF A O/L AIR PRS,FDF B O/L AIR PRS,AH O/L SECAIR PRS,AH RTDRV CURR,B-SB STM FLW,B-SB STM TEMP,AH SOOTBLOWER HOT SIDE RETRACTED,AH SOOTBLOWER COLD SIDE RETRACTED,AH GDBRG TEMP,AH SPT BRG TEMP,AH SECAIR BYP CDPR CDRV POSN FDBK
7/12/2025 22:30,265.7312,304.6875,121.075,49.825,290.125,38.025,286.4062,5.5422,5.9266,6.0578,5.4719,-0.6849,-1.8555,12.8775,12.7995,11.752,1.2724,1.3047,0.7418,29.4188,0.811,248.68,1,1,48.9437,40.1625,68
7/12/2025 23:00,265.625,303.9062,122.1375,49.4187,290.3,37.8312,285.9062,5.7391,6.0891,6.0859,5.4109,-0.6442,-1.831,13.1797,13.0952,11.8504,1.2838,1.3135,0.7543,29.4625,0.792,243.96,1,1,44.3562,40.2562,69.4062
7/12/2025 23:30,265.5187,304,122.625,49.2937,290.675,38.0562,286,5.4109,5.4484,5.7484,5.9812,-0.6727,-1.851,13.0985,13.0075,11.8141,1.2706,1.3004,0.7427,28.9625,0.795,241.78,1,1,48.75,40.3687,68.3062
7/13/2025 0:00,266.1562,307.0938,122.4875,49.1437,291.95,38.1187,287.5625,5.3203,5.7,5.9703,5.7687,-0.7808,-1.934,12.962,12.8986,11.7376,1.2326,1.2623,0.6779,28.9062,0.737,259,1,1,42.8812,40.4937,65.2625
7/13/2025 0:30,265.4125,307.6875,122.3625,49.375,292.6,38.4125,288.8438,5.4078,5.55,5.7687,5.6844,-0.6884,-1.837,13.1001,13.0205,11.7867,1.2798,1.3109,0.7252,29.4312,0.739,257.54,1,1,47.65,40.3937,62.8562
7/13/2025 1:00,265.8375,308.1562,122,49.4375,292.675,38.425,288.9375,5.5562,5.6172,5.7359,5.6969,-0.6814,-1.842,13.0042,12.9116,11.8135,1.3017,1.3301,0.7643,29.375,0.796,250.42,1,1,49.75,40.325,64.6437
7/13/2025 1:30,266.0499,307,122.125,49.3187,292.375,37.9813,288.4688,5.4641,5.4516,5.6578,5.8844,-0.6631,-1.8355,12.8564,12.7735,11.7884,1.3236,1.3441,0.7691,29.8,0.838,246.46,1,1,44.6437,40.3562,65.3438
7/13/2025 2:00,265.7312,306.8438,122.8875,48.925,292.8,37.7125,288.4688,5.6312,5.6922,5.725,5.65,-0.6228,-1.797,13.0075,12.9165,11.8681,1.3498,1.3778,0.7973,28.425,0.816,244.48,1,1,48.3062,40.2937,65.3187
7/13/2025 2:30,266.2625,307.4688,123.075,48.875,293.15,37.5438,289,5.6859,5.8703,5.95,5.7266,-0.6582,-1.834,12.9067,12.8369,11.8393,1.3384,1.3673,0.7853,28.6625,0.766,243.74,1,1,44.1625,40.3187,63.5
7/13/2025 3:00,265.4125,307.875,122.9625,48.7812,293.4,37.3312,289.5,5.2766,5.4875,5.6734,5.8016,-0.6806,-1.8515,12.8092,12.7166,11.6911,1.3511,1.3835,0.796,29.95,0.725,243.48,1,1,47.1062,40.3438,63.1562
7/13/2025 3:30,265.7312,308.4375,122.8625,48.5312,293.925,37.4062,290,5.6359,5.775,5.7734,5.6719,-0.6132,-1.807,13.0156,12.9457,11.937,1.4132,1.4434,0.8643,29.9688,3.379,254,1,0,49.7375,40.3562,64.2562
7/13/2025 4:00,374.9562,312.3438,121.8,48.5187,295,36.9688,295.4062,4.5641,4.4437,4.8656,5.6516,-1.0218,-3.115,14.8161,14.7137,12.9012,2.5582,2.6172,1.2033,28.8625,3.464,236.62,1,0,44.7625,40.4375,36.2375
7/13/2025 4:30,522.5375,336.4688,118.1625,47.9187,307.625,36,316.7188,3.2219,2.6125,3.4422,4.8922,-1.1693,-4.082,15.2354,15.1005,12.8851,3.5924,3.6795,1.6308,28.6187,2.697,246.76,1,0,48.825,40.4437,0
7/13/2025 5:00,534.5437,361.7188,122.125,47.5812,323.95,36.3062,335.5,3.5187,2.6875,3.3203,4.7844,-1.0677,-3.573,14.0101,13.898,12.3258,3.0543,3.0902,1.3571,28.325,0.679,280.92,1,0,43.05,40.375,0
7/13/2025 5:30,518.075,351.625,121.85,47.4688,318.85,36.1312,330,3.4406,2.8219,3.3453,4.7562,-1.0581,-3.454,13.7631,13.6575,12.1304,2.9948,3.0451,1.316,28.3563,0.768,281.42,1,0,47.7,40.425,0
7/13/2025 6:00,426.8063,339.0938,122.3125,47.6,313.7,36.325,321.25,4.8328,4.2828,5.3547,5.5172,-0.9282,-2.828,13.5291,13.4137,12.0371,2.1334,2.1675,0.9522,30.4188,0.812,283.98,1,1,50.0437,40.3812,0
7/13/2025 6:30,307.0625,332.2188,120.6375,49,310.45,36.7625,313.8438,5.3469,5.3297,5.4875,5.5797,-0.7751,-1.9885,12.7459,12.6744,11.8183,1.2868,1.3183,0.7188,29.55,2.571,291.68,1,1,47.0938,40.3875,60.0312
7/13/2025 7:00,261.9062,311.9688,122.9875,49.7375,295.175,38,295.1562,5.1172,5.2672,5.6031,5.4594,-0.6968,-1.792,12.6175,12.5314,11.6554,1.3419,1.3717,0.7595,29.4562,9.55,276.76,1,1,50.225,40.4937,46.5562
7/13/2025 7:30,264.9874,314.7812,120.625,50.3438,294.475,38.5562,294.375,5.5219,5.3828,5.5641,5.7016,-0.6333,-1.8975,12.9571,12.8807,11.9026,1.5681,1.6023,0.9279,29.9688,5.639,272,1,1,47.3125,40.4062,54.6875
7/13/2025 8:00,258.1875,305.6562,120.05,51.0875,289.65,39.4437,289.7188,5.7828,5.6703,5.6969,5.725,-0.7527,-1.869,12.7312,12.6451,11.7749,1.3332,1.3586,0.6976,30.0187,0.782,266.32,1,1,45.8375,40.4375,55.325
7/13/2025 8:30,262.8624,305.2812,120.025,50.9937,288.95,39.3438,288.0312,5.2,5.5719,5.9297,5.8156,-0.6762,-1.837,12.91,12.8401,11.784,1.4181,1.4535,0.821,28.425,0.807,265.74,1,1,47.3687,40.3937,58.4625
7/13/2025 9:00,258.6124,304.9062,121.0625,50.8,289.15,39.0562,287.4375,6.0266,5.8109,5.8781,5.9219,-0.6688,-1.852,12.8141,12.7231,11.8407,1.4334,1.4697,0.838,29.3563,0.841,266.54,1,1,49.875,40.4,58.9562
7/13/2025 9:30,265.0938,303.375,120.9125,50.675,288.8,38.9062,286.8125,5.4156,5.5234,5.5594,5.7062,-0.6946,-1.871,12.7475,12.6679,11.7017,1.4189,1.4443,0.7987,29.3563,0.731,266.44,1,1,45.1062,40.2687,60.1812
7/13/2025 10:00,263.3937,303.7188,121.075,50.7312,288.875,39.1625,286.75,5.6766,5.6687,5.7234,5.4281,-0.6679,-1.859,12.923,12.8206,11.8971,1.4443,1.4771,0.8197,29.3625,0.83,266.32,1,1,47.7687,40.2188,59.5625
7/13/2025 10:30,264.6687,303.8438,121,50.7062,289,38.9375,286.6562,5.5187,5.6141,5.8687,6.125,-0.6784,-1.8645,12.9653,12.8759,11.8586,1.4404,1.4684,0.8179,30.5562,0.854,265.26,1,1,48.9812,40.0375,61.1437
7/13/2025 11:00,262.3312,304.2188,121.3,50.8562,289.45,38.9375,286.8125,5.2469,5.5047,5.8422,6.0547,-0.6224,-1.808,12.8499,12.7524,11.7324,1.4631,1.4938,0.8628,28.3375,0.707,263.6,1,1,49.15,39.9,60.65
7/13/2025 11:30,263.1813,303.9062,120.65,51.1187,289.125,39.4562,287,5.5453,5.6219,5.85,5.7766,-0.7213,-1.8985,12.8531,12.7605,11.8146,1.3809,1.408,0.7488,29.3625,3.034,277.08,1,0,49.325,39.8687,59.6625
7/13/2025 12:00,264.8812,304,120.725,50.5812,289.625,38.7188,286.7812,5.1391,5.5297,5.8781,6.0797,-0.6854,-1.8605,12.8011,12.7183,11.762,1.4054,1.4369,0.8199,30.35,3.292,276.22,1,0,49.175,39.675,63.9875
7/13/2025 12:30,264.1375,303.5312,121.35,50.7437,289.825,38.7812,286.5938,5.5516,5.6656,5.8297,6.1359,-0.6486,-1.8215,13.0725,12.9896,11.8371,1.4071,1.4404,0.8253,28.9,3.264,273.24,1,0,48.9375,39.5875,63.1562
7/13/2025 13:00,265.4125,304.2812,121.0625,50.7937,289.875,38.925,286.7188,5.5922,5.6344,5.8469,5.8797,-0.6915,-1.851,12.9035,12.8076,11.8422,1.3642,1.3944,0.8048,29.5187,0.833,262.84,1,0,48.5875,39.625,64.0125
7/13/2025 13:30,264.1375,303.9688,120.9625,50.875,289.775,38.925,286.6875,5.1687,5.4875,5.7219,5.7078,-0.7943,-2.0005,13.053,12.9669,11.8579,1.3271,1.3555,0.7407,29.9625,17.906,268.92,1,0,48.2937,39.4812,64.0062
7/13/2025 14:00,264.35,307.4688,120.8,50.9875,291.375,39.025,288.5938,5.1125,5.6094,5.8047,5.8344,-0.6981,-1.8755,12.9084,12.8174,11.685,1.3446,1.3739,0.7641,28.3937,0.721,262.58,1,1,47.9875,39.3438,63.2437
7/13/2025 14:30,263.7125,307.0938,121.1125,51.325,291.575,39.225,288.5312,5.3438,5.6828,5.8219,5.5344,-0.6985,-1.8635,13.0481,12.9766,11.8027,1.303,1.3161,0.7352,29.3563,0.791,256.08,1,1,47.6625,39.25,61.2437
7/13/2025 15:00,265.8375,307.1875,120.225,51.3625,291.425,39.4937,288.9688,5.1234,5.5328,5.8172,5.7984,-0.7352,-1.8875,12.91,12.8255,11.7578,1.3139,1.3459,0.7129,28.925,0.714,254.4,1,1,47.3687,39.1937,61.7812
7/13/2025 15:30,265.0938,306.9688,120.6625,51.5312,291.65,39.5125,289.0312,5.3641,5.7062,5.8422,5.6891,-0.6582,-1.842,13.1034,13.0124,11.8392,1.3607,1.3914,0.7842,28.975,0.755,253.78,1,1,47.0437,39.1437,60.8937
7/13/2025 16:00,264.4562,306.7812,120.1625,51.85,291.375,39.875,288.9688,5.65,5.6703,5.7875,5.6828,-0.7007,-1.8735,13.0709,12.9799,11.8208,1.3262,1.359,0.7385,30.5875,0.806,253.42,1,1,46.7875,39.1125,59.9375
7/13/2025 16:30,263.9249,306.6875,120.0875,51.7812,291.4,39.8937,289.0938,5.3328,5.5656,5.8516,5.7828,-0.6596,-1.815,12.9344,12.8482,11.7133,1.3564,1.3879,0.7737,30.5,0.843,252.62,1,1,46.7188,39.0687,59.9562
7/13/2025 17:00,264.35,306.6875,120.2,52.0187,291.45,40.425,289.25,5.6391,5.8812,6.0328,5.8469,-0.6609,-1.8595,13.092,12.9961,11.9162,1.3686,1.4032,0.8249,29.9125,0.757,251.44,1,1,46.8062,39.0875,58.0687
7/13/2025 17:30,264.9874,306.8438,120.1,51.7312,291.65,40.1687,289.5938,5.5875,5.6609,5.7234,5.5984,-0.6486,-1.831,13.0286,12.9587,11.8453,1.3796,1.4076,0.7849,28.475,0.758,250.4,1,1,47.0562,39.0812,58.3438
7/13/2025 18:00,264.9874,306.0625,120.2125,51.4812,291.8,39.7937,290.0312,5.2781,5.5656,5.7625,5.7391,-0.6771,-1.8725,12.9181,12.8223,11.6875,1.3936,1.429,0.8155,29.9625,5.706,265.4,1,1,47.775,39.1375,58.5187
7/13/2025 18:30,265.625,307.5312,120.7875,51.125,292.275,39.3625,289.7188,5.8,5.7844,5.725,5.5766,-0.5904,-1.787,13.1131,13.0384,11.9254,1.4303,1.4618,0.8698,28.3875,0.829,255.02,1,1,48.5625,39.2937,60.1312
7/13/2025 19:00,264.8812,309.0625,121.7625,50.6562,293.325,39.0375,291,5.8094,5.6406,5.7984,5.9703,-0.7405,-1.963,13.0709,12.9864,11.8473,1.4255,1.4557,0.7908,29.9688,0.797,263.72,1,1,49.5437,39.35,58.5312
7/13/2025 19:30,264.6687,306.625,121.3125,50.7188,292.475,38.975,290.0938,5.6953,5.8562,6.0859,5.9375,-0.702,-1.894,12.9327,12.8515,11.7188,1.3892,1.4189,0.796,30.1187,3.326,265.5,1,0,43.5187,39.4562,59.6562
7/13/2025 20:00,265.4125,305.5,121.1875,50.5,292.2,38.9062,289.2188,5.8594,5.5516,5.7062,5.7781,-0.6753,-1.8485,13.0644,12.9864,11.8926,1.3564,1.3853,0.7943,29.9813,3.019,264.9,1,0,47.4562,39.65,61.5125
7/13/2025 20:30,263.8187,308.2812,121.6125,50.4625,293.275,38.8375,290.2188,5.7984,5.6094,5.8,5.7359,-0.6823,-1.8715,13.1131,13.0286,11.8933,1.3634,1.3931,0.7687,29.4062,3.207,267.32,1,0,49.8562,39.75,60.4312
7/13/2025 21:00,265.2,307.9375,121.2875,50.2875,292.425,38.7687,290,5.3266,5.2844,5.7062,6.2625,-0.702,-1.861,12.9002,12.8515,11.7443,1.3354,1.3669,0.7702,28.4125,0.823,260.96,1,0,45.6562,39.8438,59.5562
7/13/2025 21:30,265.8375,308.1875,121.0625,50.0562,292.4,38.5938,289.25,5.675,5.625,5.9172,6.1906,-0.6053,-1.799,13.079,12.9977,11.9698,1.3923,1.4194,0.8463,29.0125,0.806,253.26,1,0,49.5625,40,63.9625
7/13/2025 22:00,264.5625,307.5938,121.7875,49.8062,292.55,38.2062,288.875,5.4859,5.4125,5.7437,6.0719,-0.6919,-1.8805,12.9636,12.9002,11.7842,1.2991,1.3275,0.7219,29.1688,0.746,249.62,1,1,45.5,40.05,64.4937
7/13/2025 22:30,435.0938,323.4688,117.725,49.6812,296.575,37.2062,303.4062,4.2609,4.0016,4.3844,5.2594,-1.0673,-3.555,14.5382,14.4359,12.6201,3.0075,3.0547,1.3584,28.3312,6.241,222.72,1,1,49.5062,40.2812,11.6937
7/13/2025 23:00,624.5375,352.5938,117.0625,49.575,310.85,37.0438,326.0938,2.9594,2.7812,3.5531,3.4422,-1.4335,-4.687,15.8577,15.7148,13.2015,3.7241,3.7801,1.5043,29.4813,0.795,219.72,1,1,45.5125,40.3937,0
7/13/2025 23:30,527.425,369,120.325,48.875,326.625,36.5625,340.75,3.4062,3.5219,4.0797,4.2734,-0.9912,-3.2215,13.7306,13.6201,12.0034,2.6457,2.6702,1.0922,29.4188,6.949,230.92,1,1,49.8812,40.475,0
7/14/2025 0:00,449.5437,350.4062,119.05,48.65,316.65,36.6562,327.6875,3.5594,3.7578,4.1094,4.3109,-0.8722,-2.957,13.9321,13.8281,11.9821,2.3149,2.3583,1.0043,29.3875,5.499,284.56,1,1,46.0437,40.6375,0
7/14/2025 0:30,433.075,340.9375,119.7375,48.9187,311.425,36.875,320.1562,3.8812,3.7125,3.8734,4.2859,-1.0441,-3.0385,14.1499,14.0589,12.5883,2.4051,2.4637,1.0522,30.1125,19.977,299.34,1,1,50.1875,40.7562,0
7/14/2025 1:00,264.2438,318.9375,125.55,49.9312,303.575,38.05,302.875,5.4359,4.7891,5.1922,5.95,-0.73,-1.8425,12.9376,12.8515,11.8328,1.2711,1.2999,0.6755,29.3687,0.78,281.54,1,1,47.2625,40.7062,46.9312
7/14/2025 1:30,264.2438,316.9375,119.9625,49.75,296.3,38.3937,296.25,5.3344,5.2125,5.3438,6.1953,-0.6806,-1.8555,13.014,12.9327,11.7268,1.4049,1.4347,0.8177,29.4125,0.802,270.8,1,1,47.675,40.8687,58.3312
7/14/2025 2:00,264.5625,311.875,121,49.5875,293.625,38.1437,291.5,5.1734,5.6703,5.4984,6.2469,-0.6377,-1.818,12.9376,12.8564,11.8363,1.4146,1.4439,0.8555,29.5438,0.806,266.32,1,1,47.4375,40.875,63.225
7/14/2025 2:30,266.5812,310.2188,122.15,49,293.225,37.7625,289.8125,5.3094,5.5062,5.6844,6.5266,-0.6854,-1.875,12.962,12.8759,11.7705,1.3918,1.4207,0.8297,28.8937,0.83,265.7,1,1,44.6875,41.0125,65.425
7/14/2025 3:00,264.35,309.8125,122.3875,48.8438,293.125,37.7062,289.375,5.2094,5.6312,5.6687,6.0516,-0.6683,-1.8615,13.1245,13.0449,11.7864,1.3594,1.3909,0.8205,28.7125,0.795,265.92,1,1,47.4375,40.975,66.85
7/14/2025 3:30,264.0312,308.5312,122.625,48.6875,292.9,37.5562,288.9375,5.4656,5.7328,5.8078,6.45,-0.6421,-1.8405,13.0091,12.9295,11.7815,1.3769,1.4076,0.8501,28.8438,3.021,277.34,1,0,45.9062,41.05,67.775
7/14/2025 4:00,263.6062,308.0938,122.8125,48.8062,292.775,37.5312,288.625,5.3156,5.4781,5.4859,6.1141,-0.7138,-1.885,12.9327,12.8531,11.7875,1.3336,1.3594,0.786,30.4688,3.231,276.62,1,0,47.3812,40.9937,67.9875
7/14/2025 4:30,264.2438,307.625,122.8625,49.1375,292.75,37.45,288.5938,5.2828,5.6031,5.5297,6.1516,-0.6421,-1.8385,13.0627,12.9799,11.8358,1.3686,1.3993,0.8293,29.4562,2.957,273.36,1,0,44.8937,41.0562,67.2875
7/14/2025 5:00,264.775,307.3438,122.95,48.7812,292.75,37.3438,288.5,5.4,5.5328,5.5391,6.0062,-0.6351,-1.799,12.858,12.7654,11.8589,1.3603,1.3874,0.8404,29.7437,0.833,263.04,1,0,47.6062,41.1562,68.3312
7/14/2025 5:30,264.8812,308.125,123.875,48.9937,293.175,37.4062,288.9375,5.2875,5.4578,5.4719,6.0875,-0.7457,-1.9925,13.0124,12.9295,11.8443,1.3936,1.4216,0.8024,29.7812,17.599,271.56,1,0,43.5812,41.2562,64.5125
7/14/2025 6:00,264.9874,310.875,122.7,48.9437,294.3,37.2812,290.5312,5.2125,5.5687,5.6234,6.2203,-0.6941,-1.878,12.9945,12.9035,11.7063,1.331,1.3603,0.7809,29.9688,0.723,260.62,1,1,48.6437,41.2562,66.65
7/14/2025 6:30,264.1375,310.1875,122.975,49.15,294.275,37.45,290.3438,5.4703,5.8453,5.6844,6.1656,-0.6635,-1.8535,12.9653,12.8743,11.8061,1.3507,1.3839,0.8312,29.4062,0.671,254.34,1,1,44.65,41.3312,65.6687
7/14/2025 7:00,264.775,310.0938,122.5,49.2375,294.2,37.6562,290.3125,5.175,5.4906,5.5094,6.025,-0.6517,-1.808,12.7784,12.7459,11.7682,1.3415,1.3747,0.7125,29.4188,0.731,250.76,1,1,49.45,41.3937,65.725
7/14/2025 7:30,265.0938,309.6875,122.8,49.25,294.3,37.6688,290.2812,5.2422,5.6047,5.6984,6.2156,-0.5751,-1.759,13.0595,12.9766,11.8333,1.3682,1.4036,0.796,28.9312,2.978,257.96,1,1,45.5687,41.3,64.9312
7/14/2025 8:00,264.5625,305.4375,121.55,50.1625,291.575,38.4625,287.9062,5.0406,5.4625,5.5156,5.9547,-0.6989,-1.927,12.9685,12.8905,11.8391,1.3437,1.3756,0.7639,29.9562,17.247,264.42,1,1,49.325,41.2562,62.7812
7/14/2025 8:30,263.6062,307.0938,120.725,50.5687,291.925,38.8,288.5625,5.3922,5.5125,5.6656,6.1531,-0.6906,-1.8945,12.9701,12.8694,11.6537,1.3993,1.4303,0.8135,30.575,5.217,262.94,1,1,44.5812,41.0812,63.075
7/14/2025 9:00,264.0312,304.2812,120.675,50.875,290.7,39.125,287.5938,5.0766,5.4031,5.5969,6.0672,-0.6429,-1.7925,13.0173,12.936,11.8892,1.3747,1.4084,0.8096,28.6937,0.875,254.9,1,1,48.2312,40.925,61.675
7/14/2025 9:30,262.7562,303.9062,120.9875,50.5938,290.9,38.8438,287.5938,5.2281,5.5734,5.65,5.9609,-0.7558,-1.899,12.9522,12.8612,11.7582,1.3091,1.3371,0.7293,28.4375,0.771,250.38,1,1,49.3937,40.7375,63.125
7/14/2025 10:00,264.0312,304.0938,121.1125,50.7188,291,39.0938,287.8125,5.6172,5.9734,5.8828,6.1922,-0.6114,-1.7885,13.1294,13.0465,11.9,1.4391,1.4727,0.8536,29.1812,0.773,248.46,1,1,45.7125,40.5812,62.1875
7/14/2025 10:30,265.0938,304.5312,121.2125,50.6375,291.5,38.8438,288.25,5.0969,5.8562,5.9609,6.2609,-0.6793,-1.858,13.0676,12.9782,11.8356,1.3866,1.4163,0.7903,30.05,0.762,246.78,1,1,45.2062,40.3875,63.1562
7/14/2025 11:00,264.0312,304.875,121.2375,51.0375,291.825,39.2625,288.8438,5.3047,5.6484,5.5656,6.0375,-0.7414,-1.906,12.8937,12.8109,11.7202,1.3673,1.4019,0.7626,28.5375,0.709,245.38,1,1,47.1562,40.2,60.575
7/14/2025 11:30,263.8187,305.375,120.8875,51.075,292.05,39.3,289.4062,5.3703,5.7781,5.6484,5.9734,-0.6889,-1.842,12.9669,12.884,11.8502,1.4224,1.4504,0.8116,28.3312,3.292,258.38,1,0,48.2125,40.1,59.575
7/14/2025 12:00,264.35,309.0312,120.675,51.3312,293.2,39.4187,291.1562,5.4672,5.4359,5.5547,5.9969,-0.6867,-1.838,12.8759,12.8011,11.7623,1.4474,1.4736,0.8341,28.0812,3.002,262.22,1,0,48.6125,39.9312,57.9625
7/14/2025 12:30,264.5625,310.4375,120.8875,51.4875,293.8,39.4937,292,5.3359,5.7203,5.8328,6.1281,-0.6233,-1.8055,13.0627,12.9896,11.8858,1.499,1.5239,0.8991,30.5312,2.989,258.54,1,0,48.6687,39.8125,57.1625
7/14/2025 13:00,264.9874,309.0625,122.325,51.6125,293.3,39.6437,291.5938,5.2188,5.6891,5.8094,6.1703,-0.6928,-1.8845,12.9847,12.9002,11.8164,1.4377,1.4701,0.8262,29.6312,5.842,260.24,1,0,48.5375,39.7812,53.2375
7/14/2025 13:30,264.9874,308.7188,119.375,51.4688,291.25,39.5062,289.9062,5.1734,5.6141,5.6297,6.0969,-0.6644,-1.8225,12.9409,12.8645,11.704,1.4294,1.4531,0.8367,29.4813,0.784,250.66,1,0,48.2687,39.6937,59.5562
7/14/2025 14:00,260.7374,308.875,120.35,51.3625,291.65,39.325,289.4375,5.8578,5.7547,5.775,5.7703,-0.7269,-1.8745,12.9587,12.8872,11.7962,1.3371,1.3691,0.7591,28.3687,0.788,247.22,1,1,47.8625,39.5875,61.2687
7/14/2025 14:30,264.9874,308.0938,121.4875,51.2937,291.925,39.1312,289.9688,5.8109,5.6328,5.6109,5.7406,-0.7318,-1.891,12.8158,12.7312,11.6867,1.4167,1.4412,0.8186,29.475,0.825,259.4,1,1,47.4312,39.4062,58.1125
7/14/2025 15:00,263.5,309.4375,120.5625,51.5125,292.275,39.525,290.1875,5.4141,5.6812,5.7031,6.0828,-0.66,-1.838,13.0514,12.9653,11.8889,1.4535,1.4841,0.8669,29.4188,0.758,250.26,1,1,47.175,39.3625,59.5687
7/14/2025 15:30,265.2,309.3438,120.425,51.425,292.275,39.6875,290.4375,5.1406,5.5719,5.675,5.9266,-0.66,-1.7995,12.9311,12.8694,11.8468,1.3892,1.422,0.8037,30.5687,0.814,246.62,1,1,47.0812,39.3062,58.6812
7/14/2025 16:00,264.775,309.75,120.675,51.3562,292.6,39.8375,290.4062,5.0125,5.6312,5.4672,5.8406,-0.7366,-1.8685,12.8564,12.767,11.7095,1.2995,1.3301,0.7335,28.2812,0.791,244.5,1,1,47.375,39.3312,58.7062
7/14/2025 16:30,265.2,310.375,120.5125,50.8875,292.975,39.525,290.8125,5.2687,5.4609,5.3453,5.5906,-0.6333,-1.7895,13.1001,13.0156,11.8557,1.3682,1.401,0.8019,29.8375,0.818,243.48,1,1,47.5375,39.25,59.7
7/14/2025 17:00,264.5625,310.0312,120.675,51.3375,293.15,39.825,290.9375,4.9734,5.6234,5.6703,5.8937,-0.6272,-1.7835,13.0562,12.975,11.8329,1.3091,1.338,0.7785,28.9,0.818,242.98,1,1,48.1562,39.3125,58.325
7/14/2025 17:30,264.5625,310.75,120.4625,50.675,293.575,39.2875,291.3125,5.0297,5.4781,5.3594,5.8187,-0.6858,-1.827,12.8921,12.806,11.75,1.2947,1.3227,0.7385,28.275,0.779,243.5,1,1,48.7437,39.3812,60.975
7/14/2025 18:00,264.9874,310.3125,121.2,50.4375,294.075,38.8438,291.375,4.9828,5.3922,5.3641,5.8641,-0.6193,-1.762,13.0839,12.9945,11.7598,1.3397,1.3695,0.7851,28.325,0.766,243.44,1,1,49.3062,39.525,61.6062
7/14/2025 18:30,265.3063,311,121.6,50.5312,294.425,38.8563,291.6875,5.5359,5.7922,5.7406,5.7609,-0.716,-1.9005,13.0026,12.9344,11.7827,1.3148,1.345,0.7685,28.3438,0.767,243.18,1,1,49.9,39.725,59.7937
7/14/2025 19:00,264.775,313.75,121.325,50.575,295.775,38.8687,293.6875,5.6172,5.6797,5.3844,5.5187,-0.6911,-1.87,13.0107,12.9409,11.7718,1.3962,1.4233,0.7995,29.1812,0.776,259.66,1,1,45.3,39.7,57.1062
7/14/2025 19:30,265.2,314.125,121.0875,50.725,296.425,38.9312,294.2812,5.6562,5.9469,5.8422,5.7312,-0.6333,-1.844,13.1342,13.0449,11.8339,1.4706,1.5008,0.8908,28.3312,3.037,260.66,1,0,48.4875,39.6625,59.0875
7/14/2025 20:00,266.0499,309.75,121.6125,50.375,294.925,39.0062,292.8438,5.7844,5.5234,5.7687,5.8266,-0.702,-1.906,12.9084,12.8044,11.7977,1.2951,1.3244,0.6939,29.9562,3.366,268.5,1,0,46.9062,39.7562,58.1625
7/14/2025 20:30,264.8812,311,120.8375,50.3625,295.175,39.1625,292.5312,5.0766,5.2844,5.2969,6.0281,-0.7479,-1.916,12.8678,12.767,11.6911,1.2348,1.2654,0.6573,30.0312,2.989,267.88,1,0,46.95,39.825,60.8187
7/14/2025 21:00,277.3125,312.5938,121.8125,50.0625,297.25,38.725,294.9688,5.0969,5.175,5.4078,6.1516,-0.6224,-1.8865,13.1456,13.0156,11.857,1.2566,1.2877,0.7427,30.2375,3.452,258.32,1,0,49.8187,39.8875,58.675
7/14/2025 21:30,269.7687,311.7812,127.1625,49.6187,296.75,39.4,296.0938,5.6297,5.4984,5.9266,6.1,-0.6644,-1.9205,13.0871,12.9799,11.8303,1.3747,1.4093,0.756,29.1437,0.777,257.78,1,0,45.8937,40.0187,27.9375
7/14/2025 22:00,267.0062,301.4688,115.5375,50.5812,287.5,38.75,290.125,5.7656,5.1437,5.275,5.7516,-0.6149,-1.745,12.8531,12.7784,11.7484,1.4334,1.4605,0.8337,28.8937,0.779,256.14,1,1,49.5812,40.0562,48.8562
7/14/2025 22:30,265.8375,301.625,118.75,50.5,288.525,38.8375,285.6875,5.9484,5.3078,5.5344,5.9437,-0.6456,-1.805,13.1586,13.0774,11.8474,1.3306,1.3621,0.793,29.4625,0.746,249.06,1,1,45.75,40.1187,67.7625
7/14/2025 23:00,265.4125,301.75,121.225,50.425,289.125,38.6688,284.5625,5.9812,5.3047,5.4641,5.9437,-0.7759,-1.9615,13.0952,13.014,11.8057,1.2404,1.2711,0.6884,28.3438,0.777,245.64,1,1,49.7,40.2875,67.925
7/14/2025 23:30,263.8187,301.2188,121.3125,50.5437,289.25,38.7375,284.375,5.7969,5.1672,5.6609,6.0812,-0.7033,-1.856,12.975,12.9019,11.7142,1.2894,1.3157,0.7387,29.3625,0.769,241.48,1,1,45.8812,40.3625,67.9125
7/15/2025 0:00,265.625,301.4062,121.8375,49.9562,289.8,38.15,284.75,5.7547,5.325,5.6781,6.0437,-0.6486,-1.846,13.0952,13.0042,11.9189,1.3498,1.3778,0.8343,28.5,0.812,238.42,1,1,49.775,40.5062,68.925
